0
"1,200 "
"1,550 "
"2,500 "
"4,500 "
"3,500 "
"2,000 "
"3,750 "
"3,000 "
"1,128 "
"2,950 "
"1,600 "
"1,100 "
"1,700 "
"2,900 "
780
"1,714 "
"1,750 "
"2,000 "
"5,000 "
"3,374 "
"2,000 "
"2,950 "
"3,000 "
"1,750 "
"1,750 "
"2,500 "
"1,350 "
"4,000 "
"1,153 "
"1,892 "
"3,000 "
2385
"2,000 "
2520
2780
4290
"3,430 "
"4,000 "
"2,710 "
"2,341 "
"5,500 "
"9,950 "
"2,500 "
"2,645 "
"2,900 "
"5,000 "
"5,000 "
"2,824 "
"9,000 "
"6,000 "
"6,000 "
"6,500 "
"6,367 "
3685
"1,900 "
"1,532 "
"1,200 "
"1,600 "
"3,013 "
"3,900 "
"4,500 "
"2,995 "
"2,800 "
3900
"1,000 "
"1,000 "
"4,250 "
"1,450 "
"2,800 "
"3,600 "
"2,650 "
"2,450 "
"2,400 "
"1,944 "
"2,200 "
"3,000 "
"2,800 "
"4,488 "
"3,295 "
"2,300 "
"3,500 "
"4,500 "
"1,995 "
"2,495 "
"1,650 "
"1,400 "
"1,675 "
"1,540 "
"4,500 "
"2,353 "
"2,750 "
"10,000"
"2,800 "
"10,000"
"1,900 "
"1,350 "
"3,500 "
"3,000 "
"1,200 "
4115
"4,900 "
"3,250 "
"2,500 "
"2,320 "
"3,000 "
"1,336 "
"2,650 "
"2,450 "
"2,600 "
"3,600 "
"1,000 "
"5,500 "
"2,330 "
3250
"1,500 "
"1,300 "
"2,500 "
"3,300 "
"2,195 "
"1,250 "
"1,800 "
1735
"1,800 "
"1,200 "
"1,200 "
"1,450 "
"1,000 "
"1,100 "
"2,130 "
"2,650 "
"2,500 "
"1,450 "
"1,800 "
"1,800 "
"4,500 "
955
"3,060 "
"1,200 "
3900
"1,200 "
"1,350 "
"1,250 "
"2,500 "
"2,100 "
2925
3250
"1,096 "
605
"1,950 "
"1,485 "
"1,100 "
995
"2,500 "
1820
1255
"1,200 "
"1,300 "
"1,000 "
"3,000 "
"1,500 "
975
"2,900 "
"1,000 "
4245
"1,800 "
"1,500 "
"1,400 "
"1,000 "
"1,200 "
"1,300 "
"2,200 "
"1,500 "
"3,500 "
"3,500 "
"1,500 "
"1,950 "
"1,950 "
4115
"1,400 "
"1,200 "
1905
4115
"1,600 "
4010
"1,400 "
"4,000 "
"3,500 "
"3,500 "
"3,500 "
"1,800 "
3465
"1,100 "
"2,300 "
"1,622 "
2600
"1,950 "
"1,314 "
"1,200 "
"1,450 "
3685
"1,100 "
"1,950 "
"1,000 "
"2,000 "
"1,600 "
"1,000 "
"2,400 "
"1,000 "
"2,900 "
"1,300 "
3465
"2,000 "
"2,850 "
"1,200 "
"3,200 "
"1,200 "
"1,200 "
3685
"6,000 "
"1,814 "
"2,100 "
"2,150 "
"1,950 "
"1,850 "
"1,100 "
"2,500 "
3465
"1,600 "
"1,700 "
"2,500 "
"3,000 "
"2,950 "
"2,355 "
"1,200 "
"2,685 "
"2,150 "
"1,990 "
"3,900 "
"1,100 "
4115
3900
4145
3465
"1,400 "
3900
"2,400 "
"1,139 "
"2,400 "
"1,160 "
"3,500 "
"1,250 "
"1,550 "
4115
3685
"1,000 "
"2,300 "
"3,750 "
"1,500 "
"2,500 "
"1,500 "
"2,095 "
"3,800 "
3900
3900
3035
"1,190 "
"2,500 "
3900
3900
"7,000 "
"1,316 "
"2,450 "
"3,788 "
"2,859 "
"3,500 "
"2,200 "
"1,234 "
"1,398 "
"1,459 "
"2,000 "
"1,480 "
"1,749 "
"1,600 "
"1,287 "
"2,073 "
"1,850 "
"2,700 "
"1,250 "
"3,000 "
3685
"5,000 "
"2,450 "
4040
"2,500 "
"2,050 "
"1,680 "
"2,000 "
"1,400 "
"4,200 "
"1,300 "
1105
"7,000 "
"1,800 "
"1,780 "
"1,300 "
"2,000 "
1300
"3,250 "
"1,650 "
"1,400 "
"1,500 "
3250
"1,400 "
"1,400 "
"2,200 "
"2,095 "
"2,900 "
"2,000 "
"1,248 "
3790
"1,650 "
"1,600 "
"1,350 "
"1,500 "
"4,000 "
"3,500 "
"4,000 "
"1,000 "
"1,000 "
"2,850 "
"6,000 "
"3,500 "
"2,995 "
"3,000 "
"2,400 "
"1,600 "
"3,000 "
"1,400 "
"2,500 "
"3,000 "
"2,500 "
"1,200 "
"2,100 "
"2,350 "
"1,800 "
"2,600 "
"2,080 "
"3,027 "
"1,600 "
"3,700 "
"1,500 "
"2,500 "
"1,200 "
"1,200 "
"1,450 "
"1,300 "
"1,500 "
"5,000 "
"2,000 "
"1,900 "
"1,400 "
"2,800 "
"1,000 "
"2,500 "
"1,200 "
"2,300 "
"1,200 "
"3,200 "
"1,750 "
3900
"2,195 "
"1,300 "
"1,000 "
"1,100 "
3900
3900
"5,500 "
"1,550 "
"1,500 "
"2,400 "
"1,925 "
"3,500 "
"1,300 "
3250
"2,200 "
"2,400 "
4115
"1,800 "
"1,000 "
"1,400 "
1300
"2,500 "
"1,500 "
"1,750 "
"1,200 "
"1,100 "
"3,000 "
"3,000 "
"1,750 "
"1,800 "
"2,000 "
"3,000 "
"1,500 "
3900
"1,000 "
"4,900 "
"7,930 "
"2,135 "
2925
3900
"1,350 "
"1,100 "
"1,150 "
"1,650 "
"3,700 "
3900
3685
"1,500 "
"1,150 "
"1,000 "
"1,550 "
"2,000 "
"1,250 "
3685
"1,900 "
"1,724 "
"1,000 "
3685
"2,000 "
3900
"2,553 "
4115
3445
2385
3445
3140
3185
3010
2385
"3,250 "
"2,950 "
"1,600 "
"3,995 "
"2,583 "
4115
"2,000 "
"2,750 "
"3,500 "
"4,966 "
"1,356 "
3900
"1,635 "
"1,300 "
"1,200 "
"3,350 "
"2,000 "
3965
"1,950 "
"1,000 "
"2,600 "
"1,425 "
"4,500 "
"1,300 "
"1,400 "
"1,614 "
"2,200 "
2165
4225
"2,000 "
"1,600 "
"2,500 "
"1,335 "
"1,800 "
"1,900 "
"2,300 "
"1,750 "
"2,500 "
"1,400 "
3900
"1,200 "
"1,200 "
3250
"1,200 "
"1,678 "
"1,200 "
"2,300 "
4115
3900
"3,000 "
"1,450 "
"1,600 "
3465
"2,200 "
"1,600 "
"1,500 "
"1,400 "
3900
"1,100 "
"1,400 "
"1,200 "
"3,450 "
520
"1,100 "
605
"1,300 "
"1,900 "
"2,800 "
"1,175 "
"1,100 "
4115
"1,600 "
"1,400 "
"2,000 "
"1,400 "
"1,800 "
"2,500 "
"1,450 "
"1,100 "
"1,850 "
"1,250 "
"1,500 "
"1,200 "
"2,800 "
"1,200 "
"1,000 "
"1,100 "
605
"1,300 "
"1,900 "
"2,800 "
"2,500 "
"1,450 "
"1,100 "
"1,850 "
"1,250 "
"1,500 "
"1,400 "
"1,175 "
"1,100 "
4115
"1,600 "
"2,000 "
"1,400 "
"1,800 "
"1,400 "
"2,000 "
"1,200 "
"1,400 "
"1,265 "
"1,300 "
4115
"1,200 "
"1,100 "
"1,500 "
"1,300 "
"1,100 "
"1,450 "
"1,500 "
"1,200 "
3900
3685
955
"5,190 "
"2,000 "
1515
"1,450 "
"1,500 "
"1,300 "
"2,200 "
4225
3250
"1,200 "
"1,990 "
"1,900 "
"1,100 "
955
"5,190 "
"2,000 "
1515
"2,700 "
"1,200 "
"1,400 "
"2,150 "
3465
"1,585 "
995
"1,400 "
"1,750 "
"3,700 "
760
"1,795 "
3140
"1,800 "
"2,150 "
"3,306 "
"5,000 "
"5,850 "
"8,750 "
"3,700 "
"1,869 "
3940
"1,100 "
"2,500 "
"3,000 "
"3,100 "
